temperature,direction,R,data_type,rho,sigma
35.385,-1,6034.58,raw,0.000300859788511343,3323.807428530111
35.414,-1,6029.7,raw,0.0003006164914189297,3326.4974761695007
35.435,-1,6024.21,raw,0.0003003427821899648,3329.5289892050964
35.464,-1,6018.1,raw,0.0003000381622648326,3332.909362100868
35.49,-1,6011.39,raw,0.0002997036287627643,3336.629603479268
35.508,-1,6008.34,raw,0.000299551568080006,3338.3233691933606
35.529,-1,6004.07,raw,0.0002993386831241444,3340.6975321838745
35.558,-1,5996.13,raw,0.0002989428267893572,3345.1212418775503
35.583,-1,5991.86,raw,0.00029872994183349554,3347.505087244902
35.608,-1,5985.76,raw,0.000298425820467979,3350.9164804568236
35.631,-1,5981.48,raw,0.00029821243695250175,3353.314201846238
35.653,-1,5975.99,raw,0.00029793872772353685,3356.3948119155543
35.668,-1,5971.11,raw,0.0002976954306311235,3359.1378876053595
35.701,-1,5965.0,raw,0.0002973908107059913,3362.5786809822694
35.724,-1,5960.73,raw,0.0002971779257501297,3364.9874817445575
35.756,-1,5953.41,raw,0.0002968129801115098,3369.1248934743676
35.774,-1,5950.36,raw,0.0002966609194287514,3370.8518193956734
35.794,-1,5945.47,raw,0.0002964171237767226,3373.6242604973595
35.814,-1,5939.98,raw,0.0002961434145477576,3376.7423176608736
35.85,-1,5932.66,raw,0.0002957784689091377,3380.908704031452
35.864,-1,5928.38,raw,0.0002955650853936605,3383.3495545257283
35.896,-1,5921.06,raw,0.0002952001397550406,3387.53227159651
35.915,-1,5917.4,raw,0.0002950176669357306,3389.6275107410747
35.943,-1,5911.29,raw,0.0002947130470105984,3393.131081719766
35.964,-1,5906.41,raw,0.0002944697499181851,3395.9345578886728
35.983,-1,5902.14,raw,0.0002942568649623235,3398.391402450507
36.003,-1,5897.87,raw,0.0002940439800064619,3400.851804475045
36.045,-1,5889.93,raw,0.0002936481236716747,3405.436368863337
36.075,-1,5882.61,raw,0.00029328317803305475,3409.6739087002597
36.094,-1,5878.94,raw,0.00029310020665412916,3411.8024392253087
36.125,-1,5871.62,raw,0.00029273526101550925,3416.055846948412
36.142,-1,5866.74,raw,0.00029249196392309594,3418.8973487932376
36.179,-1,5859.41,raw,0.00029212651972486045,3423.1743182435152
36.215,-1,5852.7,raw,0.0002917919862227922,3427.0989170911266
36.234,-1,5846.6,raw,0.0002914878648572756,3430.674551373317
36.26,-1,5839.27,raw,0.0002911224206590401,3434.981056203812
36.282,-1,5835.0,raw,0.00029090953570317843,3437.4947441404
36.314,-1,5830.73,raw,0.00029069665074731683,3440.012113759209
36.34,-1,5824.62,raw,0.00029039203082218464,3443.620670886553
36.362,-1,5820.35,raw,0.000290179145866323,3446.1470241582097
36.38,-1,5817.3,raw,0.0002900270851835647,3447.9538328879785
36.418,-1,5809.36,raw,0.0002896312288487775,3452.66635775012
36.455,-1,5802.65,raw,0.0002892966953467092,3456.6589113696737
36.472,-1,5799.6,raw,0.0002891446346639509,3458.476762545561
36.51,-1,5791.66,raw,0.00028874877832916373,3463.2181157145337
36.529,-1,5789.22,raw,0.0002886271297829571,3464.677768690641
36.556,-1,5781.29,raw,0.0002882317720077855,3469.4301500286674
36.578,-1,5777.02,raw,0.0002880188870519239,3471.9945286772827
36.611,-1,5769.69,raw,0.0002876534428536883,3476.4054623487987
36.633,-1,5766.03,raw,0.0002874709700343784,3478.612118226793
36.65,-1,5761.76,raw,0.00028725808507851675,3481.1900933151046
36.672,-1,5758.09,raw,0.0002870751136995912,3483.408878996201
36.704,-1,5753.21,raw,0.0002868318166071779,3486.36358347066
36.725,-1,5748.33,raw,0.00028658851951476465,3489.3233046918385
36.751,-1,5742.23,raw,0.00028628439814924804,3493.0300305036953
36.772,-1,5736.12,raw,0.0002859797782241158,3496.7507360479276
36.802,-1,5731.85,raw,0.00028576689326825425,3499.3556761009504
36.821,-1,5728.19,raw,0.00028558442044894424,3501.5915729155695
36.843,-1,5723.92,raw,0.00028537153549308263,3504.203733116332
36.864,-1,5719.03,raw,0.00028512773984105375,3507.1999678370694
36.893,-1,5714.76,raw,0.00028491485488519214,3509.8205055084086
36.915,-1,5710.49,raw,0.0002847019699293305,3512.444962176492
36.945,-1,5704.38,raw,0.0002843973500041983,3516.207165732163
36.965,-1,5700.11,raw,0.00028418446504833663,3518.841185882244
36.989,-1,5695.84,raw,0.00028397158009247503,3521.4791553237515
37.008,-1,5691.57,raw,0.0002837586951366134,3524.121082945345
37.048,-1,5683.63,raw,0.00028336283880182623,3529.0442608085386
37.087,-1,5676.92,raw,0.00028302830529975797,3533.2155168752133
37.105,-1,5673.26,raw,0.000282845832480448,3535.4949062900755
37.137,-1,5666.54,raw,0.0002825108004187641,3539.687681029206
37.165,-1,5661.05,raw,0.0002822370911897992,3543.1204161876744
37.192,-1,5654.95,raw,0.00028193296982428255,3546.942383585927
37.209,-1,5652.5,raw,0.0002818108227184604,3548.4797579936726
37.231,-1,5647.62,raw,0.00028156752562604706,3551.5459312169082
37.249,-1,5644.57,raw,0.00028141546494328876,3553.4649817540108
37.28,-1,5637.25,raw,0.0002810505193046688,3558.0791754950087
37.302,-1,5633.58,raw,0.00028086754792574326,3560.3970888953804
37.336,-1,5628.09,raw,0.0002805938386967783,3563.870128597666
37.362,-1,5623.21,raw,0.00028035054160436505,3566.9629681372803
37.386,-1,5618.32,raw,0.00028010674595233616,3570.067534789623
37.406,-1,5614.05,raw,0.00027989386099647455,3572.7828986309764
37.426,-1,5611.0,raw,0.00027974180031371625,3574.7249745249037
37.445,-1,5606.73,raw,0.0002795289153578546,3577.4474305092695
37.476,-1,5600.62,raw,0.0002792242954327224,3581.350249090143
37.5,-1,5596.35,raw,0.0002790114104768608,3584.082809699042
37.527,-1,5590.86,raw,0.00027873770124789584,3587.602235087131
37.569,-1,5582.31,raw,0.000278311432776557,3593.0970927911985
37.587,-1,5579.26,raw,0.0002781593720937987,3595.061322121435
37.629,-1,5571.33,raw,0.0002777640143186271,3600.178383269208
37.669,-1,5564.0,raw,0.00027739857012039153,3604.921249471466
37.685,-1,5559.73,raw,0.0002771856851645299,3607.689911571108
37.716,-1,5554.24,raw,0.000276911975935565,3611.2558751619003
37.737,-1,5549.96,raw,0.0002766985924200878,3614.0407916560184
37.765,-1,5544.47,raw,0.0002764248831911228,3617.61932737651
37.785,-1,5540.2,raw,0.0002762119982352612,3620.407536200721
37.805,-1,5537.15,raw,0.0002760599375525029,3622.4017467576705
37.83,-1,5532.26,raw,0.000275816141900474,3625.6036108316016
37.857,-1,5527.38,raw,0.00027557284480806077,3628.8045750535034
37.877,-1,5522.5,raw,0.00027532954771564746,3632.011196389178
37.905,-1,5517.62,raw,0.00027508625062323415,3635.223489848746
37.925,-1,5513.95,raw,0.0002749032792443086,3637.643038485883
37.956,-1,5507.85,raw,0.000274599157878792,3641.6717652185944
37.974,-1,5506.02,raw,0.000274507921469137,3642.8821239405665
37.995,-1,5501.14,raw,0.00027426462437672375,3646.113684083524
38.022,-1,5496.25,raw,0.00027402082872469486,3649.357622389672
38.05,-1,5491.98,raw,0.0002738079437688332,3652.1949883392217
38.067,-1,5488.32,raw,0.00027362547094952325,3654.6305303005724
38.097,-1,5482.83,raw,0.0002733517617205583,3658.2899400600127
38.119,-1,5479.77,raw,0.0002731992024781844,3660.3327935404654
38.138,-1,5474.89,raw,0.00027295590538577115,3663.5954022928745
38.157,-1,5471.23,raw,0.00027277343256646114,3666.0461782924936
38.192,-1,5465.13,raw,0.0002724693112009446,3670.138099561993
38.223,-1,5458.41,raw,0.0002721342791392607,3674.656508407986
38.24,-1,5455.97,raw,0.0002720126305930541,3676.2998755600256
38.27,-1,5449.26,raw,0.00027167809709098583,3680.8267236393995
38.296,-1,5445.59,raw,0.00027149512571206024,3683.307379376566
38.338,-1,5437.05,raw,0.000271069355800337,3689.0927675962585
38.366,-1,5431.56,raw,0.00027079564657137207,3692.8215525667088
38.388,-1,5428.5,raw,0.00027064308732899814,3694.903165157822
38.416,-1,5422.4,raw,0.0002703389659634815,3699.059794935681
38.434,-1,5419.35,raw,0.0002701869052807232,3701.141618839757
38.472,-1,5411.42,raw,0.00026979154750555166,3706.5653436730536
38.503,-1,5407.14,raw,0.0002695781639900744,3709.4992606182263
38.522,-1,5402.26,raw,0.00026933486689766117,3712.8501464311666
38.552,-1,5397.99,raw,0.0002691219819417995,3715.7871415210543
38.573,-1,5393.71,raw,0.00026890859842632227,3718.735681387994
38.615,-1,5386.39,raw,0.0002685436527877024,3723.7893713710355
38.642,-1,5380.29,raw,0.00026823953142218575,3728.011284161121
38.659,-1,5376.63,raw,0.0002680570586028758,3730.5490301655936
38.685,-1,5371.13,raw,0.00026778285081429526,3734.369086590575
38.703,-1,5368.08,raw,0.00026763079013153695,3736.4908555869574
38.736,-1,5362.59,raw,0.00026735708090257204,3740.316121884991
38.756,-1,5358.92,raw,0.00026717410952364646,3742.877638042597
38.782,-1,5354.04,raw,0.00026693081243123315,3746.2891259794915
38.804,-1,5349.77,raw,0.00026671792747537154,3749.279283419518
38.843,-1,5342.45,raw,0.00026635298183675163,3754.4163879978723
38.866,-1,5337.56,raw,0.00026610918618472275,3757.8559926369417
38.888,-1,5333.9,raw,0.00026592671336541274,3760.434547340452
38.919,-1,5326.58,raw,0.0002655617677267928,3765.6022874075366
38.938,-1,5324.75,raw,0.0002654705313171379,3766.8964424732117
38.974,-1,5318.64,raw,0.0002651659113920057,3771.2238151217666
39.006,-1,5313.15,raw,0.00026489220216304067,3775.120565400796
39.027,-1,5309.49,raw,0.0002647097293437307,3777.7228758429223
39.062,-1,5302.77,raw,0.0002643746972820469,3782.510241262441
39.08,-1,5299.11,raw,0.0002641922244627369,3785.122753077259
39.101,-1,5295.45,raw,0.00026400975164342697,3787.73887621623
39.118,-1,5292.4,raw,0.0002638576909606686,3789.921742887771
39.148,-1,5287.51,raw,0.0002636138953086398,3793.4267418991612
39.167,-1,5284.46,raw,0.00026346183462588147,3795.61617119994
39.187,-1,5280.19,raw,0.0002632489496700198,3798.6856215513526
39.206,-1,5275.92,raw,0.0002630360647141582,3801.7600403454253
39.233,-1,5271.03,raw,0.0002627922690621293,3805.2869803547383
39.258,-1,5266.76,raw,0.0002625793841062677,3808.372098227228
39.287,-1,5260.66,raw,0.0002622752627407511,3812.788097322244
39.306,-1,5257.61,raw,0.0002621232020579928,3814.999939527511
39.332,-1,5253.33,raw,0.00026190981854251556,3818.108101348904
39.353,-1,5249.67,raw,0.0002617273457232056,3820.770035461131
39.396,-1,5242.96,raw,0.00026139281222113735,3825.6599005255116
39.424,-1,5238.08,raw,0.0002611495151287241,3829.2240347721367
39.454,-1,5234.41,raw,0.0002609665437497985,3831.908817241912
39.479,-1,5230.14,raw,0.0002607536587939369,3835.0372709065596
39.504,-1,5224.65,raw,0.0002604799495649719,3839.0670823996325
39.523,-1,5221.6,raw,0.00026032788888221363,3841.3095281253322
39.543,-1,5217.93,raw,0.0002601449175032881,3844.011290312295
39.57,-1,5213.66,raw,0.00025993203254742644,3847.1595447457707
39.59,-1,5209.39,raw,0.00025971914759156484,3850.312960261995
39.617,-1,5205.12,raw,0.0002595062626357032,3853.4715495625915
39.642,-1,5201.45,raw,0.00025932329125677764,3856.1904530581346
39.668,-1,5196.57,raw,0.00025907999416436433,3859.8117281320633
39.689,-1,5192.91,raw,0.0002588975213450544,3862.532150963378
39.717,-1,5188.64,raw,0.00025868463638919277,3865.7108282824083
39.742,-1,5185.59,raw,0.00025853257570643447,3867.9845171059096
39.765,-1,5181.92,raw,0.0002583496043275089,3870.7239463479245
39.78,-1,5177.04,raw,0.0002581063072350956,3874.37258202742
39.81,-1,5173.38,raw,0.00025792383441578567,3877.113576048779
39.832,-1,5169.72,raw,0.00025774136159647566,3879.8584511461427
39.861,-1,5164.22,raw,0.0002574671538078952,3883.9905798086124
39.881,-1,5160.56,raw,0.00025728468098858517,3886.745204407901
39.912,-1,5155.68,raw,0.0002570413838961719,3890.424120980983
39.93,-1,5153.24,raw,0.00025691973534996526,3892.26619215469
39.955,-1,5148.96,raw,0.000256706351834488,3895.5015832438467
39.966,-1,5147.13,raw,0.00025661511542483307,3896.886581854205
40.005,-1,5140.42,raw,0.00025628058192276476,3901.9733469364833
40.049,-1,5133.71,raw,0.00025594604842069655,3907.073409300337
40.061,-1,5130.65,raw,0.00025579348917832256,3909.4036490618614
40.107,-1,5123.33,raw,0.0002554285435397027,3914.9892417742435
40.136,-1,5119.06,raw,0.0002552156585838411,3918.2548811811607
40.149,-1,5115.39,raw,0.0002550326872049155,3921.066005145108
40.182,-1,5110.51,raw,0.00025478939011250226,3924.81021112555
40.204,-1,5107.46,raw,0.00025463732942974395,3927.153973219415
40.233,-1,5102.58,raw,0.00025439403233733064,3930.909820533776
40.252,-1,5100.14,raw,0.000254272383791124,3932.7904394897464
40.292,-1,5091.59,raw,0.00025384611531978514,3939.394537277989
40.325,-1,5089.15,raw,0.0002537244667735785,3941.2832854325843
40.346,-1,5084.27,raw,0.00025348116968116523,3945.0662203343322
40.371,-1,5081.21,raw,0.00025332861043879135,3947.4420132329174
40.394,-1,5078.16,raw,0.00025317654975603305,3949.812891295121
40.424,-1,5072.06,raw,0.00025287242839051643,3954.5632015510923
40.44,-1,5069.62,raw,0.0002527507798443098,3956.466526496904
40.475,-1,5063.51,raw,0.0002524461599191776,3961.240687202994
40.489,-1,5061.68,raw,0.0002523549235095226,3962.6728343275818
40.511,-1,5057.41,raw,0.00025214203855366093,3966.0185415181363
40.522,-1,5054.97,raw,0.0002520203900074543,3967.9329119775657
40.559,-1,5050.09,raw,0.000251777092915041,3971.7672025764364
40.577,-1,5047.04,raw,0.00025162503223228276,3974.1673995171886
40.604,-1,5042.15,raw,0.0002513812365802538,3978.021643953321
40.625,-1,5039.71,raw,0.0002512595880340472,3979.9476223947872
40.649,-1,5036.05,raw,0.0002510771152147372,3982.8400893675075
40.663,-1,5032.39,raw,0.0002508946423954273,3985.7367636568774
40.697,-1,5028.72,raw,0.00025071167101650173,3988.6455861649156
40.716,-1,5026.28,raw,0.000250590022470295,3990.581868113046
40.741,-1,5020.79,raw,0.0002503163132413301,3994.945383507224
40.763,-1,5017.74,raw,0.0002501642525585718,3997.3736845789613
40.796,-1,5011.63,raw,0.0002498596326334396,4002.2471395652183
40.814,-1,5007.97,raw,0.00024967715981412966,4005.1721220493005
40.841,-1,5003.7,raw,0.000249464274858268,4008.5900098045922
40.871,-1,4999.41,raw,0.0002492503927831752,4012.0297859265866
40.892,-1,4995.75,raw,0.00024906791996386524,4014.9690901384647
40.924,-1,4990.86,raw,0.00024882412431183635,4018.902920951346
40.945,-1,4988.42,raw,0.0002487024757656297,4020.86869831715
40.975,-1,4983.54,raw,0.00024845917867321644,4024.806027855547
40.993,-1,4980.49,raw,0.00024830711799045814,4027.270776983637
41.018,-1,4975.61,raw,0.0002480638208980448,4031.2206607952066
41.039,-1,4972.55,raw,0.00024791126165567094,4033.7013870266233
41.072,-1,4967.67,raw,0.00024766796456325763,4037.6639011969874
41.093,-1,4964.62,raw,0.00024751590388049933,4040.1444283871147
41.113,-1,4961.57,raw,0.000247363843197741,4042.628005260278
41.133,-1,4958.52,raw,0.00024721178251498277,4045.1146374440827
41.158,-1,4953.63,raw,0.0002469679868629539,4049.1077920755556
41.177,-1,4950.58,raw,0.0002468159261801956,4051.6024045787026
41.202,-1,4946.92,raw,0.00024663345336088557,4054.6000000119748
41.222,-1,4942.65,raw,0.00024642056840502396,4058.1028055919874
41.262,-1,4937.15,raw,0.00024614636061644343,4062.623544364509
41.289,-1,4933.49,raw,0.0002459638877971335,4065.6374761191846
41.312,-1,4929.22,raw,0.00024575100284127187,4069.159386689828
41.342,-1,4926.17,raw,0.00024559894215851356,4071.6787752065466
41.361,-1,4921.89,raw,0.0002453855586430363,4075.2194445749974
41.393,-1,4916.4,raw,0.00024511184941407137,4079.7701228661695
41.411,-1,4913.96,raw,0.00024499020086786476,4081.7959104386755
41.434,-1,4909.08,raw,0.0002447469037754514,4085.8535269458307
41.458,-1,4906.64,raw,0.0002446252552292448,4087.8853618890394
41.474,-1,4904.19,raw,0.00024450310812342257,4089.927558283679
41.495,-1,4901.14,raw,0.00024435104744066426,4092.4727373752303
41.537,-1,4895.04,raw,0.00024404692607514765,4097.572610654711
41.562,-1,4890.16,raw,0.00024380362898273437,4101.661669977922
41.583,-1,4886.49,raw,0.00024362065760380878,4104.742224389948
41.61,-1,4882.22,raw,0.0002434077726479472,4108.332240673143
41.631,-1,4878.56,raw,0.00024322529982863725,4111.414399343092
41.661,-1,4873.68,raw,0.00024298200273622397,4115.5311452658425
41.685,-1,4871.23,raw,0.00024285985563040165,4117.601064219763
41.706,-1,4866.35,raw,0.00024261655853798843,4121.730215060412
41.734,-1,4863.3,raw,0.00024246449785523012,4124.315142405205
41.753,-1,4859.03,raw,0.0002422516128993685,4127.93949246233
41.768,-1,4856.59,raw,0.00024212996435316186,4130.013411068102
41.801,-1,4851.7,raw,0.00024188616870113295,4134.176027384058
41.816,-1,4849.87,raw,0.000241794932291478,4135.735974790919
41.838,-1,4846.82,raw,0.00024164287160871966,4138.338504846319
41.858,-1,4843.16,raw,0.0002414603987894097,4141.465867751475
41.9,-1,4837.06,raw,0.00024115627742389312,4146.6886563448115
41.922,-1,4832.78,raw,0.0002409428939084159,4150.361041069371
41.945,-1,4828.51,raw,0.00024073000895255425,4154.031333073605
41.974,-1,4825.46,raw,0.00024057794826979595,4156.656947121982
41.999,-1,4820.58,raw,0.00024033465117738267,4160.864840342705
42.015,-1,4818.74,raw,0.00024024291620811206,4162.453635609981
42.038,-1,4815.08,raw,0.00024006044338880213,4165.617566490949
42.067,-1,4811.42,raw,0.00023987797056949217,4168.78631091429
42.086,-1,4807.76,raw,0.0002396954977501822,4171.959879873212
42.11,-1,4803.49,raw,0.00023948261279432059,4175.66848938152
42.136,-1,4799.82,raw,0.000239299641415395,4178.861255642761
42.15,-1,4797.38,raw,0.0002391779928691884,4180.986670236511
42.167,-1,4793.72,raw,0.00023899552004987842,4184.178849006457
42.197,-1,4790.67,raw,0.0002388434593671201,4186.842723890236
42.218,-1,4786.4,raw,0.00023863057441125848,4190.577852260412
42.238,-1,4783.34,raw,0.0002384780151688846,4193.25865024423
42.266,-1,4779.07,raw,0.00023826513021302294,4197.005239944014
42.282,-1,4776.02,raw,0.00023811306953026466,4199.685477041393
42.299,-1,4773.58,raw,0.000237991420984058,4201.832132709463
42.33,-1,4769.31,raw,0.00023777853602819642,4205.594065401333
42.35,-1,4767.48,raw,0.0002376872996185414,4207.208385155101
42.374,-1,4762.59,raw,0.00023744350396651253,4211.528145832254
42.401,-1,4759.54,raw,0.00023729144328375423,4214.226969845665
42.424,-1,4757.1,raw,0.0002371697947375476,4216.388520749876
42.442,-1,4754.05,raw,0.0002370177340547893,4219.093579591976
42.467,-1,4749.77,raw,0.00023680435053931206,4222.895389052362
42.488,-1,4747.33,raw,0.0002366827019931054,4225.065843760437
42.51,-1,4744.28,raw,0.0002365306413103471,4227.782051662051
42.53,-1,4742.45,raw,0.00023643940490069212,4229.413453396291
42.557,-1,4737.57,raw,0.0002361961078082788,4233.770019663929
42.581,-1,4735.13,raw,0.00023607445926207218,4235.951670188409
42.609,-1,4730.24,raw,0.00023583066361004332,4240.330687673191
42.632,-1,4727.19,raw,0.000235678602927285,4243.066564292791
42.659,-1,4722.31,raw,0.00023543530583487176,4247.451317693933
42.678,-1,4720.48,raw,0.00023534406942521673,4249.097937510431
42.693,-1,4718.04,raw,0.0002352224208790101,4251.295417601215
42.713,-1,4714.37,raw,0.00023503944950008452,4254.604927500225
42.743,-1,4710.71,raw,0.0002348569766807746,4257.910555321647
42.758,-1,4708.27,raw,0.000234735328134568,4260.117162367331
42.791,-1,4703.39,raw,0.00023449203104215465,4264.5372448508915
42.835,-1,4698.51,raw,0.0002342487339497414,4268.966508969702
42.851,-1,4695.45,raw,0.00023409617470736746,4271.74857192798
42.887,-1,4689.96,raw,0.00023382246547840253,4276.7490196204735
42.918,-1,4686.3,raw,0.00023363999265909257,4280.089160331015
42.942,-1,4683.25,raw,0.00023348793197633426,4282.87659895569
42.978,-1,4678.97,raw,0.00023327454846085706,4286.794279950338
42.997,-1,4675.31,raw,0.0002330920756415471,4290.150135939485
