# Flat substrate index of 4.8 without absorption.
# Homogeneous conductivity across sample.
cond,freq,param,value
100000.0,1.54,s11.pha,3.227548136960396
100000.0,1.56,s11.pha,3.2915264901284544
100000.0,1.58,s11.pha,3.355585710946308
100000.0,1.6,s11.pha,3.419582889769374
100000.0,1.62,s11.pha,3.4836460490290566
100000.0,1.64,s11.pha,3.5477344392238352
100000.0,1.66,s11.pha,3.611915099959311
100000.0,1.68,s11.pha,3.6762198392395353
100000.0,1.7,s11.pha,3.74066977056143
100000.0,1.72,s11.pha,3.805314304997855
100000.0,1.74,s11.pha,3.87014609820237
100000.0,1.76,s11.pha,3.9349802419382596
100000.0,1.78,s11.pha,4.000117195163888
100000.0,1.8,s11.pha,4.065397621763614
100000.0,1.82,s11.pha,4.130679949154931
100000.0,1.84,s11.pha,4.196155226522086
100000.0,1.86,s11.pha,4.261533350087052
100000.0,1.88,s11.pha,4.326616542777018
100000.0,1.9,s11.pha,4.392258900740314
100000.0,1.92,s11.pha,4.457328341213219
100000.0,1.94,s11.pha,4.522201666699741
100000.0,1.96,s11.pha,4.586724871874596
100000.0,1.98,s11.pha,4.6509016448994505
100000.0,2.0,s11.pha,4.7150369286510445
100000.0,2.02,s11.pha,4.778472019874437
100000.0,2.04,s11.pha,4.84183386969938
100000.0,2.06,s11.pha,4.904959204045333
100000.0,2.08,s11.pha,4.968025121982703
100000.0,2.1,s11.pha,5.030851736815146
100000.0,2.12,s11.pha,5.093787219022014
100000.0,2.14,s11.pha,5.1565728745653026
100000.0,2.16,s11.pha,5.219539381606084
100000.0,2.18,s11.pha,5.282562148130517
100000.0,2.2,s11.pha,5.345727293845761
100000.0,2.22,s11.pha,5.4088401996293065
100000.0,2.24,s11.pha,5.472040136241054
100000.0,2.26,s11.pha,5.535213966082745
100000.0,2.28,s11.pha,5.598332914572544
100000.0,2.3,s11.pha,5.661204720790942
100000.0,2.32,s11.pha,5.724159018533571
100000.0,2.34,s11.pha,5.786841321841967
100000.0,2.36,s11.pha,5.849434317530666
100000.0,2.38,s11.pha,5.911750506076441
100000.0,2.4,s11.pha,5.973867050994923
100000.0,2.42,s11.pha,6.035985659364789
100000.0,2.44,s11.pha,6.098044165304366
100000.0,2.46,s11.pha,6.160216440437942
100000.0,2.48,s11.pha,6.222588156994292
100000.0,2.5,s11.pha,6.285068037606991
100000.0,2.52,s11.pha,6.347724604811304
100000.0,2.54,s11.pha,6.410670963760299
100000.0,2.56,s11.pha,6.473766438345933
100000.0,2.58,s11.pha,6.536974744680091
100000.0,2.6,s11.pha,6.600445888360199
100000.0,2.62,s11.pha,6.664114317520567
100000.0,2.64,s11.pha,6.727863380262832
100000.0,2.66,s11.pha,6.791596095623414
100000.0,2.68,s11.pha,6.855535208927736
100000.0,2.7,s11.pha,6.919384932953206
100000.0,2.72,s11.pha,6.983282754040402
100000.0,2.74,s11.pha,7.047112926845454
100000.0,2.76,s11.pha,7.111080834490974
100000.0,2.78,s11.pha,7.174599868809168
100000.0,2.8,s11.pha,7.23841774081223
100000.0,2.82,s11.pha,7.302072084610083
100000.0,2.84,s11.pha,7.3656883834105304
100000.0,2.86,s11.pha,7.429230978001971
100000.0,2.88,s11.pha,7.4923508203235745
100000.0,2.9,s11.pha,7.555601239638079
100000.0,2.92,s11.pha,7.618949159941935
100000.0,2.94,s11.pha,7.681998291915241
100000.0,2.96,s11.pha,7.745123319621256
100000.0,2.98,s11.pha,7.808160728098056
100000.0,3.0,s11.pha,7.871102786788761
200000.0,0.5,s11.pha,-0.02970251880349609
200000.0,0.52,s11.pha,0.03219297262641641
200000.0,0.54,s11.pha,0.09383632041301579
200000.0,0.56,s11.pha,0.1556109977379584
200000.0,0.58,s11.pha,0.21743268483841705
200000.0,0.6,s11.pha,0.27931078100633555
200000.0,0.62,s11.pha,0.3409705168848302
200000.0,0.64,s11.pha,0.4028530531260172
200000.0,0.66,s11.pha,0.4648246621060878
200000.0,0.68,s11.pha,0.5360423277310004
200000.0,0.7,s11.pha,0.5880792289640684
200000.0,0.72,s11.pha,0.6501253563653865
200000.0,0.74,s11.pha,0.7119307847562457
200000.0,0.76,s11.pha,0.7739088929180827
200000.0,0.78,s11.pha,0.8357936262736426
200000.0,0.8,s11.pha,0.8978143977087654
200000.0,0.82,s11.pha,0.9598118889780178
200000.0,0.84,s11.pha,1.0218248053318717
200000.0,0.86,s11.pha,1.0837193298487986
200000.0,0.88,s11.pha,1.1458871227298084
200000.0,0.9,s11.pha,1.208019037476055
200000.0,0.92,s11.pha,1.2701048114693252
200000.0,0.94,s11.pha,1.3322477010136393
200000.0,0.96,s11.pha,1.3945360038957813
200000.0,0.98,s11.pha,1.4568619988225344
200000.0,1.0,s11.pha,1.5191019389772715
200000.0,1.02,s11.pha,1.581734445583321
200000.0,1.04,s11.pha,1.6436009688560893
200000.0,1.06,s11.pha,1.700116623111352
200000.0,1.08,s11.pha,1.7682444794710674
200000.0,1.1,s11.pha,1.8310969736034681
200000.0,1.12,s11.pha,1.894025232807261
200000.0,1.14,s11.pha,1.956945230704564
200000.0,1.16,s11.pha,2.019932374970912
200000.0,1.18,s11.pha,2.0831135197164197
200000.0,1.2,s11.pha,2.1464280489740117
200000.0,1.22,s11.pha,2.2098344763373587
200000.0,1.24,s11.pha,2.273579223943876
200000.0,1.26,s11.pha,2.337423460969379
200000.0,1.28,s11.pha,2.401360967521368
200000.0,1.3,s11.pha,2.4655646056149068
200000.0,1.32,s11.pha,2.529947031230521
200000.0,1.34,s11.pha,2.5944699422837103
200000.0,1.36,s11.pha,2.6591561685392944
200000.0,1.38,s11.pha,2.72389570144529
200000.0,1.4,s11.pha,2.788634283180347
200000.0,1.42,s11.pha,2.853509615258019
200000.0,1.44,s11.pha,2.9182937863967666
200000.0,1.46,s11.pha,2.983136463418893
200000.0,1.48,s11.pha,3.0479752672675016
200000.0,1.5,s11.pha,3.11268628897038
200000.0,1.52,s11.pha,3.1773147754037394
200000.0,1.54,s11.pha,3.242004914754377
200000.0,1.56,s11.pha,3.3066354929793293
200000.0,1.58,s11.pha,3.3712464872314913
200000.0,1.6,s11.pha,3.435968949984975
200000.0,1.62,s11.pha,3.5007093654317245
200000.0,1.64,s11.pha,3.5654131365452635
200000.0,1.66,s11.pha,3.6303412747293233
200000.0,1.68,s11.pha,3.695333542271914
200000.0,1.7,s11.pha,3.7603202978255403
200000.0,1.72,s11.pha,3.8255341299906473
200000.0,1.74,s11.pha,3.8906761802182293
200000.0,1.76,s11.pha,3.9558656232648852
200000.0,1.78,s11.pha,4.021055464293327
200000.0,1.8,s11.pha,4.08619180914108
200000.0,1.82,s11.pha,4.1513345107298285
200000.0,1.84,s11.pha,4.21641461511231
200000.0,1.86,s11.pha,4.281287745789937
200000.0,1.88,s11.pha,4.345465659184283
200000.0,1.9,s11.pha,4.41020684172917
200000.0,1.92,s11.pha,4.474362076927605
200000.0,1.94,s11.pha,4.538288889532818
200000.0,1.96,s11.pha,4.601889911985056
200000.0,1.98,s11.pha,4.665153314741077
200000.0,2.0,s11.pha,4.728333257151954
200000.0,2.02,s11.pha,4.791128306027476
200000.0,2.04,s11.pha,4.853878280257402
200000.0,2.06,s11.pha,4.916553192494763
200000.0,2.08,s11.pha,4.97919406309907
200000.0,2.1,s11.pha,5.041790749413155
200000.0,2.12,s11.pha,5.104355963692925
200000.0,2.14,s11.pha,5.1670267631118865
200000.0,2.16,s11.pha,5.229688208655803
200000.0,2.18,s11.pha,5.29245640345389
200000.0,2.2,s11.pha,5.355415142645175
200000.0,2.22,s11.pha,5.418180452099773
200000.0,2.24,s11.pha,5.481067543579526
200000.0,2.26,s11.pha,5.543982964712094
200000.0,2.28,s11.pha,5.606688422372547
200000.0,2.3,s11.pha,5.669368481007391
200000.0,2.32,s11.pha,5.731972979160639
200000.0,2.34,s11.pha,5.7943976987241985
200000.0,2.36,s11.pha,5.856744457002575
200000.0,2.38,s11.pha,5.918946475415917
200000.0,2.4,s11.pha,5.980918260508185
200000.0,2.42,s11.pha,6.043166984738875
200000.0,2.44,s11.pha,6.1052439644903185
200000.0,2.46,s11.pha,6.167426089458775
200000.0,2.48,s11.pha,6.22980703374949
200000.0,2.5,s11.pha,6.29233745911829
200000.0,2.52,s11.pha,6.354974526648331
200000.0,2.54,s11.pha,6.417811943098692
200000.0,2.56,s11.pha,6.480866559045692
200000.0,2.58,s11.pha,6.54399234263085
200000.0,2.6,s11.pha,6.607153338381775
200000.0,2.62,s11.pha,6.670446678574487
200000.0,2.64,s11.pha,6.73388119188892
200000.0,2.66,s11.pha,6.797231265575466
200000.0,2.68,s11.pha,6.860774294286617
200000.0,2.7,s11.pha,6.924200766492256
200000.0,2.72,s11.pha,6.987709597208421
200000.0,2.74,s11.pha,7.05128092282861
200000.0,2.76,s11.pha,7.114724716457938
200000.0,2.78,s11.pha,7.177835066035909
200000.0,2.8,s11.pha,7.241227428803744
200000.0,2.82,s11.pha,7.304565647964836
200000.0,2.84,s11.pha,7.367750717701611
200000.0,2.86,s11.pha,7.4309100326164215
200000.0,2.88,s11.pha,7.493828805309608
200000.0,2.9,s11.pha,7.556790490795886
200000.0,2.92,s11.pha,7.619826244366724
200000.0,2.94,s11.pha,7.6826730047662295
200000.0,2.96,s11.pha,7.745555896559238
200000.0,2.98,s11.pha,7.8083469827530525
200000.0,3.0,s11.pha,7.871145616922165
400000.0,0.5,s11.pha,-0.019870198495090977
400000.0,0.52,s11.pha,0.042248896856097416
400000.0,0.54,s11.pha,0.1041981556572235
400000.0,0.56,s11.pha,0.16634448499353152
400000.0,0.58,s11.pha,0.22840382408720186
400000.0,0.6,s11.pha,0.29045722500537
400000.0,0.62,s11.pha,0.35260572983293403
400000.0,0.64,s11.pha,0.41471458498519176
400000.0,0.66,s11.pha,0.47685672452558825
400000.0,0.68,s11.pha,0.5459853055057383
400000.0,0.7,s11.pha,0.6007760976243098
400000.0,0.72,s11.pha,0.6630151889438072
400000.0,0.74,s11.pha,0.7250712672064544
400000.0,0.76,s11.pha,0.7872544820374336
400000.0,0.78,s11.pha,0.8494250052323802
400000.0,0.8,s11.pha,0.9116260516190297
400000.0,0.82,s11.pha,0.9738274699027434
400000.0,0.84,s11.pha,1.0360495386070045
400000.0,0.86,s11.pha,1.0982141272307875
400000.0,0.88,s11.pha,1.160544176718605
400000.0,0.9,s11.pha,1.222882364094603
400000.0,0.92,s11.pha,1.2852588351057475
400000.0,0.94,s11.pha,1.3475328224661045
400000.0,0.96,s11.pha,1.4099781965899756
400000.0,0.98,s11.pha,1.4725459850460418
400000.0,1.0,s11.pha,1.5350787424603298
400000.0,1.02,s11.pha,1.5978028133044
400000.0,1.04,s11.pha,1.6604170653043269
400000.0,1.06,s11.pha,1.7189810066148299
400000.0,1.08,s11.pha,1.7853264426386461
400000.0,1.1,s11.pha,1.8484792783913628
400000.0,1.12,s11.pha,1.911580629302931
400000.0,1.14,s11.pha,1.9746641596332695
400000.0,1.16,s11.pha,2.0380964706314244
400000.0,1.18,s11.pha,2.101428924102142
400000.0,1.2,s11.pha,2.165041354723157
400000.0,1.22,s11.pha,2.2286666702222453
400000.0,1.24,s11.pha,2.2924397615263787
400000.0,1.26,s11.pha,2.3563734130746727
400000.0,1.28,s11.pha,2.420457442799029
400000.0,1.3,s11.pha,2.484620438841986
400000.0,1.32,s11.pha,2.5488035587504823
400000.0,1.34,s11.pha,2.613083517079532
400000.0,1.36,s11.pha,2.6774391993083912
400000.0,1.38,s11.pha,2.7418278439285366
400000.0,1.4,s11.pha,2.8061964847659318
400000.0,1.42,s11.pha,2.870558581856857
400000.0,1.44,s11.pha,2.93486396591293
400000.0,1.46,s11.pha,2.999306190905624
400000.0,1.48,s11.pha,3.063592898078955
400000.0,1.5,s11.pha,3.1279667935920066
400000.0,1.52,s11.pha,3.1923371440052604
400000.0,1.54,s11.pha,3.256717331667812
400000.0,1.56,s11.pha,3.321267558036579
400000.0,1.58,s11.pha,3.3857544717358716
400000.0,1.6,s11.pha,3.4504501091137034
400000.0,1.62,s11.pha,3.515085094470804
400000.0,1.64,s11.pha,3.5798234258062576
400000.0,1.66,s11.pha,3.644648771015728
400000.0,1.68,s11.pha,3.7096504500893945
400000.0,1.7,s11.pha,3.7746229408783805
400000.0,1.72,s11.pha,3.839492393969847
400000.0,1.74,s11.pha,3.904399780073806
400000.0,1.76,s11.pha,3.9693062123642595
400000.0,1.78,s11.pha,4.034074951211446
400000.0,1.8,s11.pha,4.098832834872773
400000.0,1.82,s11.pha,4.163263205697131
400000.0,1.84,s11.pha,4.227630402119804
400000.0,1.86,s11.pha,4.291776984407261
400000.0,1.88,s11.pha,4.355373004706529
400000.0,1.9,s11.pha,4.4193365776050895
400000.0,1.92,s11.pha,4.482680987603383
400000.0,1.94,s11.pha,4.546095161993598
400000.0,1.96,s11.pha,4.609072413549659
400000.0,1.98,s11.pha,4.6718517589137605
400000.0,2.0,s11.pha,4.734658430542032
400000.0,2.02,s11.pha,4.797201655458438
400000.0,2.04,s11.pha,4.859841132597099
400000.0,2.06,s11.pha,4.922376819571884
400000.0,2.08,s11.pha,4.984949846651748
400000.0,2.1,s11.pha,5.047482859281678
400000.0,2.12,s11.pha,5.110073593441344
400000.0,2.14,s11.pha,5.172715864158941
400000.0,2.16,s11.pha,5.2353643019668805
400000.0,2.18,s11.pha,5.297974240613872
400000.0,2.2,s11.pha,5.3607891189049655
400000.0,2.22,s11.pha,5.423492837777468
400000.0,2.24,s11.pha,5.48616398397707
400000.0,2.26,s11.pha,5.548880035890678
400000.0,2.28,s11.pha,5.6114165421665385
400000.0,2.3,s11.pha,5.674019387482907
400000.0,2.32,s11.pha,5.736472971164985
400000.0,2.34,s11.pha,5.798797370942896
400000.0,2.36,s11.pha,5.861101104323015
400000.0,2.38,s11.pha,5.923388578391418
400000.0,2.4,s11.pha,5.985577556456857
400000.0,2.42,s11.pha,6.04787104977223
400000.0,2.44,s11.pha,6.11017145666756
400000.0,2.46,s11.pha,6.172585043344582
400000.0,2.48,s11.pha,6.2350809905650415
400000.0,2.5,s11.pha,6.297619154584725
400000.0,2.52,s11.pha,6.36044142162854
400000.0,2.54,s11.pha,6.423260870173448
400000.0,2.56,s11.pha,6.486111812018145
400000.0,2.58,s11.pha,6.549087299319392
400000.0,2.6,s11.pha,6.612059697913663
400000.0,2.62,s11.pha,6.675164553102071
400000.0,2.64,s11.pha,6.7384287852406315
400000.0,2.66,s11.pha,6.801485303394976
400000.0,2.68,s11.pha,6.86465462274866
400000.0,2.7,s11.pha,6.927845014836535
400000.0,2.72,s11.pha,6.991015423373009
400000.0,2.74,s11.pha,7.054192043004783
400000.0,2.76,s11.pha,7.117345297339352
400000.0,2.78,s11.pha,7.180106335533583
400000.0,2.8,s11.pha,7.243234544907429
400000.0,2.82,s11.pha,7.306306586998821
400000.0,2.84,s11.pha,7.369269320081812
400000.0,2.86,s11.pha,7.4322049447525975
400000.0,2.88,s11.pha,7.494727214686468
400000.0,2.9,s11.pha,7.557562807287868
400000.0,2.92,s11.pha,7.620382146749741
400000.0,2.94,s11.pha,7.683136586945434
400000.0,2.96,s11.pha,7.74590949352118
400000.0,2.98,s11.pha,7.808558354552906
400000.0,3.0,s11.pha,7.871192306665789
600000.0,0.5,s11.pha,-0.013398891828000907
600000.0,0.52,s11.pha,0.04900288462304144
600000.0,0.54,s11.pha,0.11129087218671364
600000.0,0.56,s11.pha,0.17357208944103808
600000.0,0.58,s11.pha,0.23583238829654574
600000.0,0.6,s11.pha,0.2981899601899103
600000.0,0.62,s11.pha,0.36048399229309186
600000.0,0.64,s11.pha,0.42278431450791176
600000.0,0.66,s11.pha,0.4851472254058052
600000.0,0.68,s11.pha,0.5530715302020094
600000.0,0.7,s11.pha,0.609592119057328
600000.0,0.72,s11.pha,0.6720060553661447
600000.0,0.74,s11.pha,0.7343515898408218
600000.0,0.76,s11.pha,0.7967786201731102
600000.0,0.78,s11.pha,0.8591619046243012
600000.0,0.8,s11.pha,0.9215504818867238
600000.0,0.82,s11.pha,0.9840211037503659
600000.0,0.84,s11.pha,1.046541500019228
600000.0,0.86,s11.pha,1.1088984479043755
600000.0,0.88,s11.pha,1.1714847842883815
600000.0,0.9,s11.pha,1.233984749986959
600000.0,0.92,s11.pha,1.296507711286045
600000.0,0.94,s11.pha,1.3590970022355982
600000.0,0.96,s11.pha,1.4219001681210093
600000.0,0.98,s11.pha,1.4846123599913346
600000.0,1.0,s11.pha,1.5473552852109271
600000.0,1.02,s11.pha,1.6102495278919362
600000.0,1.04,s11.pha,1.673127426184358
600000.0,1.06,s11.pha,1.732829621789993
600000.0,1.08,s11.pha,1.798445649881817
600000.0,1.1,s11.pha,1.8616207838558507
600000.0,1.12,s11.pha,1.9248927049542626
600000.0,1.14,s11.pha,1.9881374984301086
600000.0,1.16,s11.pha,2.051540082802608
600000.0,1.18,s11.pha,2.1149149470611635
600000.0,1.2,s11.pha,2.178408300417784
600000.0,1.22,s11.pha,2.242079748655361
600000.0,1.24,s11.pha,2.305677674160064
600000.0,1.26,s11.pha,2.3693734426026194
600000.0,1.28,s11.pha,2.4331669832648486
600000.0,1.3,s11.pha,2.4969828978006103
600000.0,1.32,s11.pha,2.5607591201739344
600000.0,1.34,s11.pha,2.6246739110183115
600000.0,1.36,s11.pha,2.6885542886568863
600000.0,1.38,s11.pha,2.7524420103481777
600000.0,1.4,s11.pha,2.816348324588886
600000.0,1.42,s11.pha,2.8802790749913005
600000.0,1.44,s11.pha,2.9441490052571413
600000.0,1.46,s11.pha,3.0079965365110226
600000.0,1.48,s11.pha,3.0719693352776365
600000.0,1.5,s11.pha,3.1360840791212916
600000.0,1.52,s11.pha,3.200104219927379
600000.0,1.54,s11.pha,3.264188154745354
600000.0,1.56,s11.pha,3.328464809517105
600000.0,1.58,s11.pha,3.392765298318313
600000.0,1.6,s11.pha,3.457085080615272
600000.0,1.62,s11.pha,3.5215774178316073
600000.0,1.64,s11.pha,3.5860696174902924
600000.0,1.66,s11.pha,3.650589139095719
600000.0,1.68,s11.pha,3.715161453394373
600000.0,1.7,s11.pha,3.779814315919305
600000.0,1.72,s11.pha,3.844409664312995
600000.0,1.74,s11.pha,3.9089053810096424
600000.0,1.76,s11.pha,3.9733462092037892
600000.0,1.78,s11.pha,4.037686340597153
600000.0,1.8,s11.pha,4.101844047875229
600000.0,1.82,s11.pha,4.165855798221987
600000.0,1.84,s11.pha,4.229745859070521
600000.0,1.86,s11.pha,4.293363459204129
600000.0,1.88,s11.pha,4.3564653700864
600000.0,1.9,s11.pha,4.420126785157127
600000.0,1.92,s11.pha,4.483269606301295
600000.0,1.94,s11.pha,4.5463228907383995
600000.0,1.96,s11.pha,4.609149796983285
600000.0,1.98,s11.pha,4.671853843468875
600000.0,2.0,s11.pha,4.734543950596706
600000.0,2.02,s11.pha,4.7970610502461035
600000.0,2.04,s11.pha,4.859645456189746
600000.0,2.06,s11.pha,4.92228847681534
600000.0,2.08,s11.pha,4.984926398244056
600000.0,2.1,s11.pha,5.04753106226238
600000.0,2.12,s11.pha,5.110141430568614
600000.0,2.14,s11.pha,5.172848502418339
600000.0,2.16,s11.pha,5.23544635687289
600000.0,2.18,s11.pha,5.298238585210111
600000.0,2.2,s11.pha,5.3609509268652635
600000.0,2.22,s11.pha,5.423625502715495
600000.0,2.24,s11.pha,5.486258743571501
600000.0,2.26,s11.pha,5.548924324365971
600000.0,2.28,s11.pha,5.611405256730876
600000.0,2.3,s11.pha,5.673930807637692
600000.0,2.32,s11.pha,5.736321791708305
600000.0,2.34,s11.pha,5.798789354474641
600000.0,2.36,s11.pha,5.861168570417149
600000.0,2.38,s11.pha,5.923516548166046
600000.0,2.4,s11.pha,5.985787177161664
600000.0,2.42,s11.pha,6.048276489817973
600000.0,2.44,s11.pha,6.110714238710787
600000.0,2.46,s11.pha,6.1732643912865575
600000.0,2.48,s11.pha,6.235865494066221
600000.0,2.5,s11.pha,6.298404257870386
600000.0,2.52,s11.pha,6.361240102318665
600000.0,2.54,s11.pha,6.423979826398077
600000.0,2.56,s11.pha,6.486893354075667
600000.0,2.58,s11.pha,6.549690942362409
600000.0,2.6,s11.pha,6.612687644288435
600000.0,2.62,s11.pha,6.675713702896887
600000.0,2.64,s11.pha,6.738737747838688
600000.0,2.66,s11.pha,6.801676512037587
600000.0,2.68,s11.pha,6.864841667730587
600000.0,2.7,s11.pha,6.927717550862189
600000.0,2.72,s11.pha,6.9907747730432055
600000.0,2.74,s11.pha,7.053815860914737
600000.0,2.76,s11.pha,7.1169199554644065
600000.0,2.78,s11.pha,7.179456954723337
600000.0,2.8,s11.pha,7.2425439112494665
600000.0,2.82,s11.pha,7.305569562173501
600000.0,2.84,s11.pha,7.368412162480965
600000.0,2.86,s11.pha,7.431213917215161
600000.0,2.88,s11.pha,7.493823735951928
600000.0,2.9,s11.pha,7.556521191013488
600000.0,2.92,s11.pha,7.619344370071358
600000.0,2.94,s11.pha,7.682028647000463
600000.0,2.96,s11.pha,7.7447181789717305
600000.0,2.98,s11.pha,7.807383266962162
600000.0,3.0,s11.pha,7.8701438835629745
800000.0,0.5,s11.pha,-0.00868141404303639
800000.0,0.52,s11.pha,0.05384087339670194
800000.0,0.54,s11.pha,0.11628321413372879
800000.0,0.56,s11.pha,0.17877836248935322
800000.0,0.58,s11.pha,0.24116303448645213
800000.0,0.6,s11.pha,0.30369744991599135
800000.0,0.62,s11.pha,0.3661605548732377
800000.0,0.64,s11.pha,0.42866548508233016
800000.0,0.66,s11.pha,0.4912016497470377
800000.0,0.68,s11.pha,0.5582190672827974
800000.0,0.7,s11.pha,0.616040647802839
800000.0,0.72,s11.pha,0.6786376777760958
800000.0,0.74,s11.pha,0.7412116338626086
800000.0,0.76,s11.pha,0.803809556879372
800000.0,0.78,s11.pha,0.8663304544644119
800000.0,0.8,s11.pha,0.9289223151531099
800000.0,0.82,s11.pha,0.9915396567186189
800000.0,0.84,s11.pha,1.0542155232337405
800000.0,0.86,s11.pha,1.1167770309830338
800000.0,0.88,s11.pha,1.179400217835413
800000.0,0.9,s11.pha,1.2421295009577749
800000.0,0.92,s11.pha,1.3048242328438242
800000.0,0.94,s11.pha,1.3675779261136363
800000.0,0.96,s11.pha,1.4304596037954649
800000.0,0.98,s11.pha,1.4932915320425657
800000.0,1.0,s11.pha,1.5561059047165704
800000.0,1.02,s11.pha,1.6191299491855633
800000.0,1.04,s11.pha,1.6821012687105314
800000.0,1.06,s11.pha,1.7424596353213357
800000.0,1.08,s11.pha,1.8075510532109789
800000.0,1.1,s11.pha,1.870845519698074
800000.0,1.12,s11.pha,1.9340002619162842
800000.0,1.14,s11.pha,1.99721233317306
800000.0,1.16,s11.pha,2.0604961404826962
800000.0,1.18,s11.pha,2.123780545383524
800000.0,1.2,s11.pha,2.1871221610333604
800000.0,1.22,s11.pha,2.2505586388737924
800000.0,1.24,s11.pha,2.314002280187035
800000.0,1.26,s11.pha,2.3774423631300206
800000.0,1.28,s11.pha,2.4408857336377365
800000.0,1.3,s11.pha,2.5044328287579978
800000.0,1.32,s11.pha,2.567915044741998
800000.0,1.34,s11.pha,2.6313827715586644
800000.0,1.36,s11.pha,2.694965827089587
800000.0,1.38,s11.pha,2.7585523655422706
800000.0,1.4,s11.pha,2.8220175852462757
800000.0,1.42,s11.pha,2.885613527217458
800000.0,1.44,s11.pha,2.9493046397728
800000.0,1.46,s11.pha,3.012903182040502
800000.0,1.48,s11.pha,3.0766268727904347
800000.0,1.5,s11.pha,3.140509099956548
800000.0,1.52,s11.pha,3.2043267197209246
800000.0,1.54,s11.pha,3.2682303404388704
800000.0,1.56,s11.pha,3.3322439870615828
800000.0,1.58,s11.pha,3.3964260870504184
800000.0,1.6,s11.pha,3.460530810415102
800000.0,1.62,s11.pha,3.5247545631549917
800000.0,1.64,s11.pha,3.589008620079949
800000.0,1.66,s11.pha,3.653314268782771
800000.0,1.68,s11.pha,3.7175898309508386
800000.0,1.7,s11.pha,3.781894273673428
800000.0,1.72,s11.pha,3.8461325731949927
800000.0,1.74,s11.pha,3.91038104893336
800000.0,1.76,s11.pha,3.9744117090016973
800000.0,1.78,s11.pha,4.0384208355343425
800000.0,1.8,s11.pha,4.102167811510403
800000.0,1.82,s11.pha,4.1659325847981865
800000.0,1.84,s11.pha,4.229349469110339
800000.0,1.86,s11.pha,4.292736414541465
800000.0,1.88,s11.pha,4.355650596555019
800000.0,1.9,s11.pha,4.4190110593450616
800000.0,1.92,s11.pha,4.482023117399544
800000.0,1.94,s11.pha,4.54493689799839
800000.0,1.96,s11.pha,4.607684390512374
800000.0,1.98,s11.pha,4.670385599610563
800000.0,2.0,s11.pha,4.7330386172368435
800000.0,2.02,s11.pha,4.795733247649256
800000.0,2.04,s11.pha,4.858369198566316
800000.0,2.06,s11.pha,4.921020022492533
800000.0,2.08,s11.pha,4.983689864066129
800000.0,2.1,s11.pha,5.046345865160017
800000.0,2.12,s11.pha,5.109038045150717
800000.0,2.14,s11.pha,5.1717026248598295
800000.0,2.16,s11.pha,5.234412105553786
800000.0,2.18,s11.pha,5.2971905051333446
800000.0,2.2,s11.pha,5.359845648126097
800000.0,2.22,s11.pha,5.422454982767757
